zone_id,zone_name,school_type,shade_score,lat,lon,area_m2
39,Tresidder Memorial Union,StudentCenter,0.6684233026512156,37.42419302225743,-122.17095134695323,4.1909141000014697e-07
40,General Zone 40,General,0.5040152493739601,37.42602621942938,-122.16559179590797,1.760214050045816e-07
41,Mechanical Engineering Laboratory,Engineering,0.33220382348447786,37.425565236242136,-122.17214973549942,2.2806796500047956e-07
42,Product Realization Lab,General,0.509517691011127,37.42518192685741,-122.1713124676267,1.4994418999854851e-07
43,General Zone 43,General,0.46343885211152186,37.425427652952784,-122.1716559597836,2.5131669999931847e-08
44,Arrillaga Golf Shop,General,0.5509320402078782,37.42287531495217,-122.18161523010626,2.8809269998815524e-08
45,Frances C. Arrillaga Alumni Center,General,0.4858779981600017,37.430757089770786,-122.16486795149163,4.96019785004357e-07
46,Fairchild Building,General,0.5262522284353982,37.4317611,-122.1751452,2.536276799964678e-07
47,Clubhouse,General,0.4911711076089411,37.424782410731176,-122.16998864890235,4.9045860000204674e-08
48,The Nitery,General,0.512006802117781,37.42535645591452,-122.16983979908686,7.159332999879699e-08
49,Old Union,StudentCenter,0.6546710279343279,37.42520638902556,-122.17048948603237,1.8259374000143298e-07
50,Otero,General,0.4784854455525527,37.42363882107717,-122.16368133584673,9.812588500036337e-08
51,Soto,General,0.5569584627764559,37.42441361116184,-122.16387080647192,1.0169321500050994e-07
52,General Zone 52,General,0.5375132823361115,37.430442809219485,-122.16594484481293,8.012198499932123e-08
53,General Zone 53,General,0.5539498941564189,37.42563537757832,-122.17127609796303,1.871912250002951e-07
54,General Zone 54,General,0.5494827350427649,37.42580672011077,-122.1717398832605,3.3434349999913165e-08
55,Press,General,0.5197899978811085,37.42528939271986,-122.1724999467804,1.0388495500189078e-07
56,General Zone 56,General,0.5521874235023116,37.42427039544749,-122.16229652986263,5.310559999755281e-09
57,General Zone 57,General,0.46884925020519197,37.42399567212009,-122.16313870761535,2.914300099998128e-07
58,Stanford Cancer Center,General,0.47959828624191453,37.43586734185218,-122.17629499988335,5.940467649999389e-07
59,Jen-Hsun Huang Engineering,Engineering,0.3245227288910538,37.427884211698505,-122.17433004782274,3.0364618499662566e-07
60,Jerry Yang & Akiko Yamazaki Envi...,General,0.49253303307632645,37.42814664032665,-122.17555819281147,4.623470099987328e-07
61,Spilker Engineering and Applied ...,Engineering,0.3588677289689482,37.428804734464464,-122.17403849803905,2.236324100004798e-07
62,Paul G. Allen,General,0.4871349031773896,37.429555048260944,-122.17485692502832,4.1580421500369263e-07
63,Hoover Pavilion,General,0.542873750915193,37.44140287367231,-122.16867385572323,2.0099518499884398e-07
64,Beckman Center for Molecular and...,Medicine,0.4956753326693589,37.4320409843545,-122.1764639956223,3.8248048999796045e-07
65,Falk Center,General,0.4880934509687381,37.435026505876856,-122.17397710929228,1.6535491500168324e-07
66,Li Ka Shing Center,General,0.5142696083158249,37.431822243994944,-122.17583508400378,3.0115103999881747e-07
67,Blake Wilbur Building,General,0.4740924224974763,37.43552639872479,-122.17744290711781,1.5262490000040394e-07
68,Lucile Packard Children's Hospit...,Engineering,0.400219698075404,37.43599186022346,-122.1749938990204,9.511980999994472e-07
69,Anne T. & Robert M. Bass Center,General,0.46745506436797707,37.42853873702099,-122.1622184304826,1.285027849998921e-07
70,W. Carter McClelland Building,Arts,0.6286886936600516,37.42782935642036,-122.16291639338323,1.6907995999792804e-07
71,Lorenzo H. Zambrano Hall,General,0.5372244769296658,37.42866187146108,-122.16303409744411,1.4271242500336518e-07
72,John A. & Cynthia Fry Gunn Building,General,0.47987156815341725,37.42827806430656,-122.16343366258633,1.26811354999674e-07
73,Faculty Building West,General,0.46055221171236027,37.42818819526016,-122.16188661942594,2.522393999983537e-07
74,Faculty Building East,General,0.5415461428454834,37.42804257130218,-122.16124922922944,2.950240349992407e-07
75,MBA Class of 1968 Building,General,0.5306857343847617,37.42765570159826,-122.16211176966243,1.4488412500042118e-07
76,Clark Auditorium,General,0.5329007168040988,37.43112690110333,-122.17446244552184,3.2231180000059964e-08
77,James H. Clark Center,General,0.5371270346685946,37.431336167430956,-122.17438640260774,7.915076899952564e-07
78,Richard M. Lucas Center for Imaging,General,0.46740446517340906,37.433194517511524,-122.1788376321456,3.713818599980605e-07
79,School of Medicine Loading Dock,Medicine,0.4958465728544273,37.431491328060325,-122.17840379647514,8.165830000036479e-08
80,Lorry I. Lokey Stem Cell Researc...,General,0.47158690595251296,37.4314270006013,-122.1775786120782,5.134846099960371e-07
81,Center for Clinical Sciences Res...,Engineering,0.4063103425875594,37.43232734340982,-122.1775075647504,7.474376900031237e-07
82,Toyon Hall,Residential,0.5923298126827558,37.42605550541265,-122.1635106008515,2.6545885000248425e-07
83,William H. Neukom Building,Law,0.4930898024852649,37.42352872702093,-122.16814448712162,2.2335291499827246e-07
84,John A. & Cynthia Fry Gunn Building,General,0.46635583502860234,37.429164436170915,-122.16551568968717,1.5012740000161053e-07
85,Okada,General,0.49109823217156623,37.423475930140334,-122.16290612923675,9.225108999966086e-08
86,Rinconada,General,0.4925183322026747,37.42387647945178,-122.16401936504673,8.774825999985194e-08
87,Trancos,General,0.5329606178338064,37.424468647976695,-122.16341211383967,8.331817499938102e-08
88,General Zone 88,General,0.5237557471355213,37.423382146546984,-122.16257865067843,4.425019999927262e-09
89,General Zone 89,General,0.5487212742576326,37.42457717011107,-122.16370577228363,4.7600449994409835e-09
90,General Zone 90,General,0.507221492516195,37.42368731284239,-122.16400392588503,4.8718049999384855e-09
91,Bing Concert Hall,Residential,0.5419594245938302,37.43206497259438,-122.16613202945906,6.106846299964423e-07
92,General Zone 92,General,0.5313244787222995,37.44033574680517,-122.16826668571127,1.0088563500061931e-07
93,Arrillaga Family Sports Center,General,0.5360785048616897,37.43022286607154,-122.16162339561909,4.990493149991759e-07
94,Stanford Comprehensive ENT Clinic,Medicine,0.5161277197569496,37.4366175,-122.176824,6.840599999966509e-08
95,Avery Competition Pool,General,0.5370967179954561,37.43119066596216,-122.16099209843115,3.1276000000045994e-07
96,Environmental Safety Facility Bu...,General,0.5093795596364391,37.42917076837726,-122.1856651144154,7.831427000054766e-08
97,General Zone 97,General,0.5122732829381994,37.43594918817202,-122.17887765104028,7.125749999893013e-08
98,Residential Zone 98,Residential,0.572754101835855,37.435208353635815,-122.1799218889588,6.88654700004247e-08
99,Residential Zone 99,Residential,0.5325419126744095,37.43495531260062,-122.17965340139497,5.900745999942932e-08
100,Residential Zone 100,Residential,0.5407891426993304,37.435191000871164,-122.18031254097593,6.806394999929333e-08
101,Residential Zone 101,Residential,0.5331429185686734,37.43490801403696,-122.17999053507766,6.41180450005841e-08
102,General Zone 102,General,0.5236410411263781,37.434993235554806,-122.18028405163956,8.867535000537333e-09
103,General Zone 103,General,0.49143559810763265,37.433806058482475,-122.15958539485433,1.2652297500349577e-07
104,General Zone 104,General,0.5108570691164703,37.433258757500916,-122.15993496775687,5.648750000040372e-08
105,Puichon,General,0.5507566473926093,37.42903525561716,-122.1834515286901,5.3296499999044484e-08
106,Barnes Hall,General,0.4849292229148875,37.42901247809257,-122.18302330185153,2.1054499999840078e-08
107,Bleeker Hall,General,0.501038292303563,37.429332150590525,-122.1830300527051,3.7099499999918414e-08
108,Wadsworth Hall,General,0.5355551138543049,37.42954700000001,-122.1833155,5.8425000003630326e-08
109,Price Hall,General,0.48287981654916223,37.42953895400239,-122.18283306410058,3.850200000082297e-08
110,Cordura Hall,General,0.4676979909828793,37.43048211070944,-122.17877277304714,9.432650000044271e-08
111,Ventura Hall,General,0.4889751452913768,37.43017292587985,-122.17875964695051,4.380500000017205e-08
112,Nora Suppes Hall,General,0.47612212872540044,37.430195,-122.17923850000001,5.476800000032182e-08
113,General Zone 113,General,0.5529697652342573,37.42692010791273,-122.18014988845289,3.3384999999383596e-08
114,288,General,0.5408120379564417,37.43005161657474,-122.17961675099733,1.4413500000980262e-08
115,General Zone 115,General,0.5233403756510424,37.42777242379538,-122.1796191875281,2.2234000000556172e-08
116,General Zone 116,General,0.5471460590187718,37.42687526191144,-122.17969380832793,2.677750000074898e-08
117,General Zone 117,General,0.5403672076899114,37.4277281227445,-122.17930849549569,2.4975999998601338e-08
118,General Zone 118,General,0.4786570058886036,37.42679415553461,-122.17937276864323,2.2278000000163467e-08
119,General Zone 119,General,0.5492558998489978,37.426753268467266,-122.17905401558302,2.854599999936132e-08
120,General Zone 120,General,0.5139342241915651,37.42763666321162,-122.17893703524273,5.3689499999827575e-08
121,General Zone 121,General,0.5407440155164063,37.43241012967072,-122.16272691175004,4.624896500170357e-08
122,General Zone 122,General,0.5496091299923493,37.42666605247518,-122.1785279315699,3.224700000008154e-08
123,General Zone 123,General,0.4918003474971864,37.43204072057252,-122.16323285500107,6.516491500039556e-08
124,Maintenance Shops (09-100),General,0.4710051924527677,37.4285877,-122.157278,2.742000000020402e-07
125,LBRE Office (09-105),General,0.4827935162541942,37.428585999999996,-122.1579025,4.0632000000203397e-08
126,"Warehouse, Maps & Records Office...",Residential,0.5727107788626256,37.42926396849349,-122.1582958088196,6.765429000023948e-07
127,General Zone 127,General,0.5418014765922493,37.430200345086774,-122.18463607694122,3.5562984999202006e-08
128,Environmental Safety Facility Annex,General,0.5460730583256344,37.42967330805425,-122.18469397027296,6.566940000159515e-08
129,Automotive Innovation Facility,General,0.46069521305311906,37.43014051927743,-122.18383614409355,1.220875850000957e-07
130,Environmental Safety Facility Bu...,General,0.5110747302577566,37.4297075428002,-122.18551358563109,8.435017000091534e-08
131,General Zone 131,General,0.501741100314878,37.4290182077728,-122.18417232286997,1.3379999999192983e-09
132,General Zone 132,General,0.48221078104707304,37.427589426712615,-122.17842108168868,3.090799999890964e-08
133,General Zone 133,General,0.47198653673336827,37.42691905835896,-122.17850815250563,2.585150000032313e-08
134,General Zone 134,General,0.4937615171403628,37.42779450085763,-122.17997073972626,3.731199999890579e-08
135,General Zone 135,General,0.554290970391252,37.427518545991006,-122.1800556696827,3.431650000043537e-08
136,General Zone 136,General,0.49232029320207554,37.42714196836222,-122.18018035837525,2.2362500000223503e-08
137,Murray House,Residential,0.5818790621743366,37.42516693003351,-122.17841013487234,8.223700000086887e-08
138,General Zone 138,General,0.5303018958895178,37.4256544242137,-122.17851656118408,8.386850000051761e-08
139,General Zone 139,General,0.4963629602379294,37.424737660365004,-122.17843535077114,8.746350000155638e-08
140,Avanti,Dining,0.5571782082720961,37.424625273722576,-122.18086217751197,3.799649999864684e-08
141,Stanford Barn,General,0.5562447294942111,37.4375086286953,-122.17311781717792,2.787100000003308e-07
142,General Zone 142,General,0.4851782295825364,37.42904622484485,-122.15997270062876,2.1608900000023844e-07
143,Stanford Federal Credit Union,StudentCenter,0.6497248505892385,37.42918366647295,-122.15578301355356,6.086975000045509e-08
144,General Zone 144,General,0.49008783098167696,37.43772092676027,-122.17442087251379,2.1085549999995575e-07
145,General Zone 145,General,0.48848404943774676,37.438020581960814,-122.17532798130017,1.1736299999954368e-07
